Year,State,District,Quarter,House_Type,Interest_Rate,Inflation_Rate,GDP,Unemployment_Rate,Population,House_Overhang,House_Price,House_Supply
2020,Johor,Kota Tinggi,1,Town House,2.72,1,344690,3.2,222.4,0,,0
2020,Johor,Kota Tinggi,2,Cluster House,2.18,-3,290686,4.6,222.4,0,879400,392
2020,Johor,Kota Tinggi,2,Condominium,2.18,-3,290686,4.6,222.4,0,185000,375
2020,Johor,Kota Tinggi,2,Detached House,2.18,-3,290686,4.6,222.4,21,165000,4793
2020,Johor,Kota Tinggi,2,Flat,2.18,-3,290686,4.6,222.4,0,,64
2020,Johor,Kota Tinggi,2,Semi-Detached House,2.18,-3,290686,4.6,222.4,11,452000,949
2020,Johor,Kota Tinggi,2,Terraced House,2.18,-3,290686,4.6,222.4,197,320000,15491
2020,Johor,Kota Tinggi,2,Town House,2.18,-3,290686,4.6,222.4,0,,0
2020,Johor,Kota Tinggi,3,Cluster House,1.76,-1.76,352137,3.6,222.4,0,,392
2020,Johor,Kota Tinggi,3,Condominium,1.76,-1.76,352137,3.6,222.4,0,212000,375
2020,Johor,Kota Tinggi,3,Detached House,1.76,-1.76,352137,3.6,222.4,21,193500,4821
2020,Johor,Kota Tinggi,3,Flat,1.76,-1.76,352137,3.6,222.4,0,,64
2020,Johor,Kota Tinggi,3,Semi-Detached House,1.76,-1.76,352137,3.6,222.4,11,440600,949
2020,Johor,Kota Tinggi,3,Terraced House,1.76,-1.76,352137,3.6,222.4,191,300000,16245
2020,Johor,Kota Tinggi,3,Town House,1.76,-1.76,352137,3.6,222.4,0,550000,0
2020,Johor,Kota Tinggi,4,Cluster House,1.74,-2.06,358736,3.9,222.4,12,918800,392
2020,Johor,Kota Tinggi,4,Condominium,1.74,-2.06,358736,3.9,222.4,0,,375
2020,Johor,Kota Tinggi,4,Detached House,1.74,-2.06,358736,3.9,222.4,21,180000,4821
2020,Johor,Kota Tinggi,4,Flat,1.74,-2.06,358736,3.9,222.4,0,,64
2020,Johor,Kota Tinggi,4,Semi-Detached House,1.74,-2.06,358736,3.9,222.4,11,400000,949
2020,Johor,Kota Tinggi,4,Terraced House,1.74,-2.06,358736,3.9,222.4,269,300000,16939
2020,Johor,Kota Tinggi,4,Town House,1.74,-2.06,358736,3.9,222.4,0,,0
2020,Johor,Kulai,1,Cluster House,2.72,1,344690,3.2,78.2,7,732500,860
2020,Johor,Kulai,1,Condominium,2.72,1,344690,3.2,78.2,6,,888
2020,Johor,Kulai,1,Detached House,2.72,1,344690,3.2,78.2,20,182500,4409
2020,Johor,Kulai,1,Flat,2.72,1,344690,3.2,78.2,0,,1183
2020,Johor,Kulai,1,Semi-Detached House,2.72,1,344690,3.2,78.2,28,415000,2845
2020,Johor,Kulai,1,Terraced House,2.72,1,344690,3.2,78.2,86,367500,48407
2020,Johor,Kulai,1,Town House,2.72,1,344690,3.2,78.2,0,480000,379
2020,Johor,Kulai,2,Cluster House,2.18,-3,290686,4.6,78.2,10,800000,860
2020,Johor,Kulai,2,Condominium,2.18,-3,290686,4.6,78.2,6,163000,888
2020,Johor,Kulai,2,Detached House,2.18,-3,290686,4.6,78.2,26,155000,4409
2020,Johor,Kulai,2,Flat,2.18,-3,290686,4.6,78.2,0,137500,1183
2020,Johor,Kulai,2,Semi-Detached House,2.18,-3,290686,4.6,78.2,33,417500,2845
2020,Johor,Kulai,2,Terraced House,2.18,-3,290686,4.6,78.2,244,365000,48407
2020,Johor,Kulai,2,Town House,2.18,-3,290686,4.6,78.2,0,450000,379
2020,Johor,Kulai,3,Cluster House,1.76,-1.76,352137,3.6,78.2,10,814400,860
2020,Johor,Kulai,3,Condominium,1.76,-1.76,352137,3.6,78.2,6,170000,888
2020,Johor,Kulai,3,Detached House,1.76,-1.76,352137,3.6,78.2,26,215000,4409
2020,Johor,Kulai,3,Flat,1.76,-1.76,352137,3.6,78.2,0,,1183
2020,Johor,Kulai,3,Semi-Detached House,1.76,-1.76,352137,3.6,78.2,30,525000,2845
2020,Johor,Kulai,3,Terraced House,1.76,-1.76,352137,3.6,78.2,235,350000,48407
2020,Johor,Kulai,3,Town House,1.76,-1.76,352137,3.6,78.2,0,260000,379
2020,Johor,Kulai,4,Cluster House,1.74,-2.06,358736,3.9,78.2,8,780000,860
2020,Johor,Kulai,4,Condominium,1.74,-2.06,358736,3.9,78.2,0,170000,888
2020,Johor,Kulai,4,Detached House,1.74,-2.06,358736,3.9,78.2,26,222000,4428
2020,Johor,Kulai,4,Flat,1.74,-2.06,358736,3.9,78.2,0,140000,1183
2020,Johor,Kulai,4,Semi-Detached House,1.74,-2.06,358736,3.9,78.2,30,820000,2869
2020,Johor,Kulai,4,Terraced House,1.74,-2.06,358736,3.9,78.2,235,355600,49557
2020,Johor,Kulai,4,Town House,1.74,-2.06,358736,3.9,78.2,0,249000,489
2020,Johor,Mersing,1,Cluster House,2.72,1,344690,3.2,314.8,0,,0
2020,Johor,Mersing,1,Condominium,2.72,1,344690,3.2,314.8,0,,0
2020,Johor,Mersing,1,Detached House,2.72,1,344690,3.2,314.8,0,644000,1676
2020,Johor,Mersing,1,Flat,2.72,1,344690,3.2,314.8,0,,0
2020,Johor,Mersing,1,Semi-Detached House,2.72,1,344690,3.2,314.8,0,395000,242
2020,Johor,Mersing,1,Terraced House,2.72,1,344690,3.2,314.8,26,250000,2603
2020,Johor,Mersing,1,Town House,2.72,1,344690,3.2,314.8,0,,0
2020,Johor,Mersing,2,Cluster House,2.18,-3,290686,4.6,314.8,0,325000,0
2020,Johor,Mersing,2,Condominium,2.18,-3,290686,4.6,314.8,0,,0
2020,Johor,Mersing,2,Detached House,2.18,-3,290686,4.6,314.8,0,425000,1676
2020,Johor,Mersing,2,Flat,2.18,-3,290686,4.6,314.8,0,,0
2020,Johor,Mersing,2,Semi-Detached House,2.18,-3,290686,4.6,314.8,0,558000,242
2020,Johor,Mersing,2,Terraced House,2.18,-3,290686,4.6,314.8,25,299000,2603
2020,Johor,Mersing,2,Town House,2.18,-3,290686,4.6,314.8,0,,0
2020,Johor,Mersing,3,Cluster House,1.76,-1.76,352137,3.6,314.8,0,355000,0
2020,Johor,Mersing,3,Condominium,1.76,-1.76,352137,3.6,314.8,0,,0
2020,Johor,Mersing,3,Detached House,1.76,-1.76,352137,3.6,314.8,0,468000,1676
2020,Johor,Mersing,3,Flat,1.76,-1.76,352137,3.6,314.8,0,,0
2020,Johor,Mersing,3,Semi-Detached House,1.76,-1.76,352137,3.6,314.8,0,395000,242
2020,Johor,Mersing,3,Terraced House,1.76,-1.76,352137,3.6,314.8,16,294500,2603
2020,Johor,Mersing,3,Town House,1.76,-1.76,352137,3.6,314.8,0,,0
2020,Johor,Mersing,4,Cluster House,1.74,-2.06,358736,3.9,314.8,0,334000,0
2020,Johor,Mersing,4,Condominium,1.74,-2.06,358736,3.9,314.8,0,130000,0
2020,Johor,Mersing,4,Detached House,1.74,-2.06,358736,3.9,314.8,0,188000,1676
2020,Johor,Mersing,4,Flat,1.74,-2.06,358736,3.9,314.8,0,,0
2020,Johor,Mersing,4,Semi-Detached House,1.74,-2.06,358736,3.9,314.8,0,429000,258
2020,Johor,Mersing,4,Terraced House,1.74,-2.06,358736,3.9,314.8,15,280000,2603
2020,Johor,Mersing,4,Town House,1.74,-2.06,358736,3.9,314.8,0,,0
2020,Johor,Muar,1,Cluster House,2.72,1,344690,3.2,173.3,0,,152
2020,Johor,Muar,1,Condominium,2.72,1,344690,3.2,173.3,0,,1452
2020,Johor,Muar,1,Detached House,2.72,1,344690,3.2,173.3,0,70000,2452
2020,Johor,Muar,1,Flat,2.72,1,344690,3.2,173.3,0,,286
2020,Johor,Muar,1,Semi-Detached House,2.72,1,344690,3.2,173.3,7,,5484
2020,Johor,Muar,1,Terraced House,2.72,1,344690,3.2,173.3,0,207500,13690
2020,Johor,Muar,1,Town House,2.72,1,344690,3.2,173.3,0,,22
2020,Johor,Muar,2,Cluster House,2.18,-3,290686,4.6,173.3,0,,152
2020,Johor,Muar,2,Condominium,2.18,-3,290686,4.6,173.3,0,,1452
2020,Johor,Muar,2,Detached House,2.18,-3,290686,4.6,173.3,0,108000,2452
2020,Johor,Muar,2,Flat,2.18,-3,290686,4.6,173.3,0,,286
2020,Johor,Muar,2,Semi-Detached House,2.18,-3,290686,4.6,173.3,26,,5488
2020,Johor,Muar,2,Terraced House,2.18,-3,290686,4.6,173.3,7,237500,13690
2020,Johor,Muar,2,Town House,2.18,-3,290686,4.6,173.3,0,,22
2020,Johor,Muar,3,Cluster House,1.76,-1.76,352137,3.6,173.3,0,,152
2020,Johor,Muar,3,Condominium,1.76,-1.76,352137,3.6,173.3,0,,1452
2020,Johor,Muar,3,Detached House,1.76,-1.76,352137,3.6,173.3,0,230000,2454
2020,Johor,Muar,3,Flat,1.76,-1.76,352137,3.6,173.3,0,,286
2020,Johor,Muar,3,Semi-Detached House,1.76,-1.76,352137,3.6,173.3,27,566000,5622
2020,Johor,Muar,3,Terraced House,1.76,-1.76,352137,3.6,173.3,0,300000,13722
2020,Johor,Muar,3,Town House,1.76,-1.76,352137,3.6,173.3,0,,22
2020,Johor,Muar,4,Cluster House,1.74,-2.06,358736,3.9,173.3,0,,152
2020,Johor,Muar,4,Condominium,1.74,-2.06,358736,3.9,173.3,0,,1452
2020,Johor,Muar,4,Detached House,1.74,-2.06,358736,3.9,173.3,0,179000,2465
2020,Johor,Muar,4,Flat,1.74,-2.06,358736,3.9,173.3,0,,286
2020,Johor,Muar,4,Semi-Detached House,1.74,-2.06,358736,3.9,173.3,26,728000,5832
2020,Johor,Muar,4,Terraced House,1.74,-2.06,358736,3.9,173.3,0,237000,13916
2020,Johor,Muar,4,Town House,1.74,-2.06,358736,3.9,173.3,0,,22
2020,Johor,Pontian,1,Cluster House,2.72,1,344690,3.2,197.7,19,,156
2020,Johor,Pontian,1,Condominium,2.72,1,344690,3.2,197.7,0,282500,0
2020,Johor,Pontian,1,Detached House,2.72,1,344690,3.2,197.7,28,830000,2774
2020,Johor,Pontian,1,Flat,2.72,1,344690,3.2,197.7,0,135000,233
2020,Johor,Pontian,1,Semi-Detached House,2.72,1,344690,3.2,197.7,21,445000,2686
2020,Johor,Pontian,1,Terraced House,2.72,1,344690,3.2,197.7,18,380000,8187
2020,Johor,Pontian,1,Town House,2.72,1,344690,3.2,197.7,0,,0
2020,Johor,Pontian,2,Cluster House,2.18,-3,290686,4.6,197.7,19,,156
2020,Johor,Pontian,2,Condominium,2.18,-3,290686,4.6,197.7,0,250000,0
2020,Johor,Pontian,2,Detached House,2.18,-3,290686,4.6,197.7,23,538500,2774
2020,Johor,Pontian,2,Flat,2.18,-3,290686,4.6,197.7,0,,233
2020,Johor,Pontian,2,Semi-Detached House,2.18,-3,290686,4.6,197.7,21,375000,2686
2020,Johor,Pontian,2,Terraced House,2.18,-3,290686,4.6,197.7,17,361500,8211
2020,Johor,Pontian,2,Town House,2.18,-3,290686,4.6,197.7,0,,0
2020,Johor,Pontian,3,Cluster House,1.76,-1.76,352137,3.6,197.7,18,,156
2020,Johor,Pontian,3,Condominium,1.76,-1.76,352137,3.6,197.7,0,350000,0
2020,Johor,Pontian,3,Detached House,1.76,-1.76,352137,3.6,197.7,19,484200,2774
2020,Johor,Pontian,3,Flat,1.76,-1.76,352137,3.6,197.7,0,,233
2020,Johor,Pontian,3,Semi-Detached House,1.76,-1.76,352137,3.6,197.7,19,430000,2686
2020,Johor,Pontian,3,Terraced House,1.76,-1.76,352137,3.6,197.7,15,346800,8300
2020,Johor,Pontian,3,Town House,1.76,-1.76,352137,3.6,197.7,0,,0
2020,Johor,Pontian,4,Cluster House,1.74,-2.06,358736,3.9,197.7,8,490000,156
2020,Johor,Pontian,4,Condominium,1.74,-2.06,358736,3.9,197.7,0,220000,0
2020,Johor,Pontian,4,Detached House,1.74,-2.06,358736,3.9,197.7,19,480750,2774
2020,Johor,Pontian,4,Flat,1.74,-2.06,358736,3.9,197.7,0,,233
2020,Johor,Pontian,4,Semi-Detached House,1.74,-2.06,358736,3.9,197.7,18,450000,2686
2020,Johor,Pontian,4,Terraced House,1.74,-2.06,358736,3.9,197.7,8,378000,8300
2020,Johor,Pontian,4,Town House,1.74,-2.06,358736,3.9,197.7,0,,0
2020,Johor,Segamat,1,Cluster House,2.72,1,344690,3.2,329.5,0,630000,112
2020,Johor,Segamat,1,Condominium,2.72,1,344690,3.2,329.5,0,,0
2020,Johor,Segamat,1,Detached House,2.72,1,344690,3.2,329.5,0,480000,9980
2020,Johor,Segamat,1,Flat,2.72,1,344690,3.2,329.5,0,,30
2020,Johor,Segamat,1,Semi-Detached House,2.72,1,344690,3.2,329.5,24,310000,3113
2020,Johor,Segamat,1,Terraced House,2.72,1,344690,3.2,329.5,23,270000,21219
2020,Johor,Segamat,1,Town House,2.72,1,344690,3.2,329.5,0,,0
2020,Johor,Segamat,2,Cluster House,2.18,-3,290686,4.6,329.5,0,,128
2020,Johor,Segamat,2,Condominium,2.18,-3,290686,4.6,329.5,0,,0
2020,Johor,Segamat,2,Detached House,2.18,-3,290686,4.6,329.5,0,588000,9983
2020,Johor,Segamat,2,Flat,2.18,-3,290686,4.6,329.5,0,,30
2020,Johor,Segamat,2,Semi-Detached House,2.18,-3,290686,4.6,329.5,23,380000,3114
2020,Johor,Segamat,2,Terraced House,2.18,-3,290686,4.6,329.5,44,315000,21338
2020,Johor,Segamat,2,Town House,2.18,-3,290686,4.6,329.5,0,,0
2020,Johor,Segamat,3,Cluster House,1.76,-1.76,352137,3.6,329.5,0,,128
2020,Johor,Segamat,3,Condominium,1.76,-1.76,352137,3.6,329.5,0,,0
2020,Johor,Segamat,3,Detached House,1.76,-1.76,352137,3.6,329.5,0,280000,9992
2020,Johor,Segamat,3,Flat,1.76,-1.76,352137,3.6,329.5,0,,30
2020,Johor,Segamat,3,Semi-Detached House,1.76,-1.76,352137,3.6,329.5,22,345000,3116
2020,Johor,Segamat,3,Terraced House,1.76,-1.76,352137,3.6,329.5,58,300000,21344
2020,Johor,Segamat,3,Town House,1.76,-1.76,352137,3.6,329.5,0,,0
2020,Johor,Segamat,4,Cluster House,1.74,-2.06,358736,3.9,329.5,0,600000,128
2020,Johor,Segamat,4,Condominium,1.74,-2.06,358736,3.9,329.5,0,,0
2020,Johor,Segamat,4,Detached House,1.74,-2.06,358736,3.9,329.5,0,317500,9995
2020,Johor,Segamat,4,Flat,1.74,-2.06,358736,3.9,329.5,0,60000,30
2020,Johor,Segamat,4,Semi-Detached House,1.74,-2.06,358736,3.9,329.5,22,412500,3126
2020,Johor,Segamat,4,Terraced House,1.74,-2.06,358736,3.9,329.5,58,338000,21428
2020,Johor,Segamat,4,Town House,1.74,-2.06,358736,3.9,329.5,0,,0
2020,Johor,Tangkak,1,Cluster House,2.72,1,344690,3.2,163.5,0,,16
2020,Johor,Tangkak,1,Condominium,2.72,1,344690,3.2,163.5,0,,0
2020,Johor,Tangkak,1,Detached House,2.72,1,344690,3.2,163.5,0,233000,1444
2020,Johor,Tangkak,1,Flat,2.72,1,344690,3.2,163.5,0,,0
2020,Johor,Tangkak,1,Semi-Detached House,2.72,1,344690,3.2,163.5,0,412500,2063
2020,Johor,Tangkak,1,Terraced House,2.72,1,344690,3.2,163.5,0,196500,8286
2020,Johor,Tangkak,1,Town House,2.72,1,344690,3.2,163.5,0,,98
2020,Johor,Tangkak,2,Cluster House,2.18,-3,290686,4.6,163.5,0,,16
2020,Johor,Tangkak,2,Condominium,2.18,-3,290686,4.6,163.5,0,,0
2020,Johor,Tangkak,2,Detached House,2.18,-3,290686,4.6,163.5,0,222500,1444
2020,Johor,Tangkak,2,Flat,2.18,-3,290686,4.6,163.5,0,,0
2020,Johor,Tangkak,2,Semi-Detached House,2.18,-3,290686,4.6,163.5,0,,2071
2020,Johor,Tangkak,2,Terraced House,2.18,-3,290686,4.6,163.5,0,180000,8611
2020,Johor,Tangkak,2,Town House,2.18,-3,290686,4.6,163.5,0,,98
2020,Johor,Tangkak,3,Cluster House,1.76,-1.76,352137,3.6,163.5,0,400000,16
2020,Johor,Tangkak,3,Condominium,1.76,-1.76,352137,3.6,163.5,0,,0
2020,Johor,Tangkak,3,Detached House,1.76,-1.76,352137,3.6,163.5,77,215000,1445
2020,Johor,Tangkak,3,Flat,1.76,-1.76,352137,3.6,163.5,0,,0
2020,Johor,Tangkak,3,Semi-Detached House,1.76,-1.76,352137,3.6,163.5,0,320870,2093
2020,Johor,Tangkak,3,Terraced House,1.76,-1.76,352137,3.6,163.5,10,213180,8838
2020,Johor,Tangkak,3,Town House,1.76,-1.76,352137,3.6,163.5,0,,98
2020,Johor,Tangkak,4,Cluster House,1.74,-2.06,358736,3.9,163.5,0,314288,16
2020,Johor,Tangkak,4,Condominium,1.74,-2.06,358736,3.9,163.5,0,,0
2020,Johor,Tangkak,4,Detached House,1.74,-2.06,358736,3.9,163.5,70,215000,1448
2020,Johor,Tangkak,4,Flat,1.74,-2.06,358736,3.9,163.5,0,,0
2020,Johor,Tangkak,4,Semi-Detached House,1.74,-2.06,358736,3.9,163.5,12,359670,2129
2020,Johor,Tangkak,4,Terraced House,1.74,-2.06,358736,3.9,163.5,10,261450,8813
2020,Johor,Tangkak,4,Town House,1.74,-2.06,358736,3.9,163.5,0,,98
2020,Kuala Lumpur,Ampang,1,Cluster House,2.72,1.16,344690,2.6,1982.1,0,,0
2020,Kuala Lumpur,Ampang,1,Condominium,2.72,1.16,344690,2.6,1982.1,0,695000,8401
2020,Kuala Lumpur,Ampang,1,Detached House,2.72,1.16,344690,2.6,1982.1,0,,108
2020,Kuala Lumpur,Ampang,1,Flat,2.72,1.16,344690,2.6,1982.1,0,201000,0
2020,Kuala Lumpur,Ampang,1,Semi-Detached House,2.72,1.16,344690,2.6,1982.1,0,,180
2020,Kuala Lumpur,Ampang,1,Terraced House,2.72,1.16,344690,2.6,1982.1,0,480000,1765
2020,Kuala Lumpur,Ampang,1,Town House,2.72,1.16,344690,2.6,1982.1,0,,132
2020,Kuala Lumpur,Ampang,2,Cluster House,2.18,-1.73,290686,3.8,1982.1,0,,0
2020,Kuala Lumpur,Ampang,2,Condominium,2.18,-1.73,290686,3.8,1982.1,0,440000,8401
2020,Kuala Lumpur,Ampang,2,Detached House,2.18,-1.73,290686,3.8,1982.1,0,2200000,108
2020,Kuala Lumpur,Ampang,2,Flat,2.18,-1.73,290686,3.8,1982.1,0,330000,0
2020,Kuala Lumpur,Ampang,2,Semi-Detached House,2.18,-1.73,290686,3.8,1982.1,0,,180
2020,Kuala Lumpur,Ampang,2,Terraced House,2.18,-1.73,290686,3.8,1982.1,0,840000,1765
2020,Kuala Lumpur,Ampang,2,Town House,2.18,-1.73,290686,3.8,1982.1,0,,132
2020,Kuala Lumpur,Ampang,3,Cluster House,1.76,-0.9,352137,3.7,1982.1,0,,0
2020,Kuala Lumpur,Ampang,3,Condominium,1.76,-0.9,352137,3.7,1982.1,181,450000,8401
2020,Kuala Lumpur,Ampang,3,Detached House,1.76,-0.9,352137,3.7,1982.1,0,1270000,108
2020,Kuala Lumpur,Ampang,3,Flat,1.76,-0.9,352137,3.7,1982.1,0,240000,0
2020,Kuala Lumpur,Ampang,3,Semi-Detached House,1.76,-0.9,352137,3.7,1982.1,0,,180
2020,Kuala Lumpur,Ampang,3,Terraced House,1.76,-0.9,352137,3.7,1982.1,0,846000,1765
2020,Kuala Lumpur,Ampang,3,Town House,1.76,-0.9,352137,3.7,1982.1,0,,132
2020,Kuala Lumpur,Ampang,4,Cluster House,1.74,-0.96,358736,4.9,1982.1,0,,0
2020,Kuala Lumpur,Ampang,4,Condominium,1.74,-0.96,358736,4.9,1982.1,181,440000,8401
2020,Kuala Lumpur,Ampang,4,Detached House,1.74,-0.96,358736,4.9,1982.1,0,,108
2020,Kuala Lumpur,Ampang,4,Flat,1.74,-0.96,358736,4.9,1982.1,0,350000,0
2020,Kuala Lumpur,Ampang,4,Semi-Detached House,1.74,-0.96,358736,4.9,1982.1,0,,180
2020,Kuala Lumpur,Ampang,4,Terraced House,1.74,-0.96,358736,4.9,1982.1,0,825000,1765
2020,Kuala Lumpur,Ampang,4,Town House,1.74,-0.96,358736,4.9,1982.1,0,,132
2020,Kuala Lumpur,Batu,1,Cluster House,2.72,1.16,344690,2.6,1982.1,0,315000,48
2020,Kuala Lumpur,Batu,1,Condominium,2.72,1.16,344690,2.6,1982.1,570,500000,49657
2020,Kuala Lumpur,Batu,1,Detached House,2.72,1.16,344690,2.6,1982.1,0,917500,731
2020,Kuala Lumpur,Batu,1,Flat,2.72,1.16,344690,2.6,1982.1,0,171000,5319
2020,Kuala Lumpur,Batu,1,Semi-Detached House,2.72,1.16,344690,2.6,1982.1,0,875000,1146
2020,Kuala Lumpur,Batu,1,Terraced House,2.72,1.16,344690,2.6,1982.1,0,660000,29529
2020,Kuala Lumpur,Batu,1,Town House,2.72,1.16,344690,2.6,1982.1,0,298000,1234
2020,Kuala Lumpur,Batu,2,Cluster House,2.18,-1.73,290686,3.8,1982.1,0,271000,48
2020,Kuala Lumpur,Batu,2,Condominium,2.18,-1.73,290686,3.8,1982.1,748,750000,49657
2020,Kuala Lumpur,Batu,2,Detached House,2.18,-1.73,290686,3.8,1982.1,0,500000,731
2020,Kuala Lumpur,Batu,2,Flat,2.18,-1.73,290686,3.8,1982.1,0,239500,5319
2020,Kuala Lumpur,Batu,2,Semi-Detached House,2.18,-1.73,290686,3.8,1982.1,0,2215000,1146
2020,Kuala Lumpur,Batu,2,Terraced House,2.18,-1.73,290686,3.8,1982.1,0,780000,29545
2020,Kuala Lumpur,Batu,2,Town House,2.18,-1.73,290686,3.8,1982.1,0,715000,1234
2020,Kuala Lumpur,Batu,3,Cluster House,1.76,-0.9,352137,3.7,1982.1,0,377500,48
2020,Kuala Lumpur,Batu,3,Condominium,1.76,-0.9,352137,3.7,1982.1,736,800000,49657
2020,Kuala Lumpur,Batu,3,Detached House,1.76,-0.9,352137,3.7,1982.1,0,648500,731
2020,Kuala Lumpur,Batu,3,Flat,1.76,-0.9,352137,3.7,1982.1,0,196500,5319
2020,Kuala Lumpur,Batu,3,Semi-Detached House,1.76,-0.9,352137,3.7,1982.1,0,1407500,1146
2020,Kuala Lumpur,Batu,3,Terraced House,1.76,-0.9,352137,3.7,1982.1,0,737500,29545
2020,Kuala Lumpur,Batu,3,Town House,1.76,-0.9,352137,3.7,1982.1,0,252000,1234
2020,Kuala Lumpur,Batu,4,Cluster House,1.74,-0.96,358736,4.9,1982.1,0,270000,48
2020,Kuala Lumpur,Batu,4,Condominium,1.74,-0.96,358736,4.9,1982.1,620,781500,49911
2020,Kuala Lumpur,Batu,4,Detached House,1.74,-0.96,358736,4.9,1982.1,0,700000,731
2020,Kuala Lumpur,Batu,4,Flat,1.74,-0.96,358736,4.9,1982.1,0,191000,5319
2020,Kuala Lumpur,Batu,4,Semi-Detached House,1.74,-0.96,358736,4.9,1982.1,0,1783000,1146
2020,Kuala Lumpur,Batu,4,Terraced House,1.74,-0.96,358736,4.9,1982.1,0,720000,29545
2020,Kuala Lumpur,Batu,4,Town House,1.74,-0.96,358736,4.9,1982.1,0,624000,1234
2020,Kuala Lumpur,Cheras,1,Cluster House,2.72,1.16,344690,2.6,1982.1,0,,0
2020,Kuala Lumpur,Cheras,1,Condominium,2.72,1.16,344690,2.6,1982.1,0,330000,113
2020,Kuala Lumpur,Cheras,1,Detached House,2.72,1.16,344690,2.6,1982.1,0,,54
2020,Kuala Lumpur,Cheras,1,Flat,2.72,1.16,344690,2.6,1982.1,0,,0
2020,Kuala Lumpur,Cheras,1,Semi-Detached House,2.72,1.16,344690,2.6,1982.1,0,,0
2020,Kuala Lumpur,Cheras,1,Terraced House,2.72,1.16,344690,2.6,1982.1,0,481500,1676
2020,Kuala Lumpur,Cheras,1,Town House,2.72,1.16,344690,2.6,1982.1,0,,74
2020,Kuala Lumpur,Cheras,2,Cluster House,2.18,-1.73,290686,3.8,1982.1,0,,0
2020,Kuala Lumpur,Cheras,2,Condominium,2.18,-1.73,290686,3.8,1982.1,0,575000,113
2020,Kuala Lumpur,Cheras,2,Detached House,2.18,-1.73,290686,3.8,1982.1,0,,54
2020,Kuala Lumpur,Cheras,2,Flat,2.18,-1.73,290686,3.8,1982.1,0,,0
2020,Kuala Lumpur,Cheras,2,Semi-Detached House,2.18,-1.73,290686,3.8,1982.1,0,,0
2020,Kuala Lumpur,Cheras,2,Terraced House,2.18,-1.73,290686,3.8,1982.1,0,650000,1676
2020,Kuala Lumpur,Cheras,2,Town House,2.18,-1.73,290686,3.8,1982.1,0,,74
2020,Kuala Lumpur,Cheras,3,Cluster House,1.76,-0.9,352137,3.7,1982.1,0,,0
2020,Kuala Lumpur,Cheras,3,Condominium,1.76,-0.9,352137,3.7,1982.1,0,400000,113
2020,Kuala Lumpur,Cheras,3,Detached House,1.76,-0.9,352137,3.7,1982.1,0,,54
2020,Kuala Lumpur,Cheras,3,Flat,1.76,-0.9,352137,3.7,1982.1,0,167500,0
2020,Kuala Lumpur,Cheras,3,Semi-Detached House,1.76,-0.9,352137,3.7,1982.1,0,,0
2020,Kuala Lumpur,Cheras,3,Terraced House,1.76,-0.9,352137,3.7,1982.1,0,516000,1676
2020,Kuala Lumpur,Cheras,3,Town House,1.76,-0.9,352137,3.7,1982.1,0,,74
2020,Kuala Lumpur,Cheras,4,Cluster House,1.74,-0.96,358736,4.9,1982.1,0,,0
2020,Kuala Lumpur,Cheras,4,Condominium,1.74,-0.96,358736,4.9,1982.1,0,545000,113
2020,Kuala Lumpur,Cheras,4,Detached House,1.74,-0.96,358736,4.9,1982.1,0,,54
2020,Kuala Lumpur,Cheras,4,Flat,1.74,-0.96,358736,4.9,1982.1,0,155000,0
2020,Kuala Lumpur,Cheras,4,Semi-Detached House,1.74,-0.96,358736,4.9,1982.1,0,,0
2020,Kuala Lumpur,Cheras,4,Terraced House,1.74,-0.96,358736,4.9,1982.1,0,487000,1676
2020,Kuala Lumpur,Cheras,4,Town House,1.74,-0.96,358736,4.9,1982.1,0,,74
2020,Kuala Lumpur,Kuala Lumpur ,1,Cluster House,2.72,1.16,344690,2.6,1982.1,0,246500,4
2020,Kuala Lumpur,Kuala Lumpur ,1,Condominium,2.72,1.16,344690,2.6,1982.1,607,520000,48822
2020,Kuala Lumpur,Kuala Lumpur ,1,Detached House,2.72,1.16,344690,2.6,1982.1,7,4423500,4633
2020,Kuala Lumpur,Kuala Lumpur ,1,Flat,2.72,1.16,344690,2.6,1982.1,0,212500,9986
2020,Kuala Lumpur,Kuala Lumpur ,1,Semi-Detached House,2.72,1.16,344690,2.6,1982.1,0,2985000,2578
2020,Kuala Lumpur,Kuala Lumpur ,1,Terraced House,2.72,1.16,344690,2.6,1982.1,7,1150000,16278
2020,Kuala Lumpur,Kuala Lumpur ,1,Town House,2.72,1.16,344690,2.6,1982.1,0,,1768
2020,Kuala Lumpur,Kuala Lumpur ,2,Cluster House,2.18,-1.73,290686,3.8,1982.1,0,317500,4
2020,Kuala Lumpur,Kuala Lumpur ,2,Condominium,2.18,-1.73,290686,3.8,1982.1,742,500000,48822
2020,Kuala Lumpur,Kuala Lumpur ,2,Detached House,2.18,-1.73,290686,3.8,1982.1,7,2660000,4633
2020,Kuala Lumpur,Kuala Lumpur ,2,Flat,2.18,-1.73,290686,3.8,1982.1,0,250000,9986
2020,Kuala Lumpur,Kuala Lumpur ,2,Semi-Detached House,2.18,-1.73,290686,3.8,1982.1,0,2900000,2578
2020,Kuala Lumpur,Kuala Lumpur ,2,Terraced House,2.18,-1.73,290686,3.8,1982.1,0,1280000,16278
2020,Kuala Lumpur,Kuala Lumpur ,2,Town House,2.18,-1.73,290686,3.8,1982.1,0,590000,1768
